id,username,created_at,lng,lat,text
1517607207470305283,feach23,Fri Apr 22 20:52:08 +0000 2022,-74.15394699999999,40.572376000000006,.@ZDOLLA24 we never quite got an explanation as to what this means. You were making fun of @OGV2KGOAT for his 1st n… https://t.co/wXEAPq4LDl
1517607207453536259,SaulleBilly,Fri Apr 22 20:52:08 +0000 2022,-79.42086499999999,38.003375500000004,Skinny me.. now I’m all belly https://t.co/mz7EQ8CBdd
1517607209206620161,jonknee,Fri Apr 22 20:52:09 +0000 2022,-122.3306025,47.614817,@eascherbaum The Little White Salmon river down on the border of Washington and Oregon
1517607208879415296,MetamorphosisPB,Fri Apr 22 20:52:09 +0000 2022,-78.62472,42.76843,Just posted a photo @ Metamorphosis Pilates &amp; Bodywork https://t.co/kns94xFPs5
1517607208552435716,TheLoisLaneeee,Fri Apr 22 20:52:08 +0000 2022,-95.44648649999999,29.838495,@_TheeBlackJesus Sleep in the work truck 😂😂
1517607209194115076,ADre622,Fri Apr 22 20:52:09 +0000 2022,-87.732013,41.8335845,@crawlyscubs @JeppsonsMalort This seems more appropriate lol https://t.co/BK1AEK4Bgl
1517607209420558337,BJValentin,Fri Apr 22 20:52:09 +0000 2022,-86.24472850000001,32.364145,"Montgomery, AL has terrible customer service pretty much anywhere you go in this city. It’s unfortunate, but I can’… https://t.co/ZbZX4Nc3Qf"
1517607210242564101,iembot_gid,Fri Apr 22 20:52:09 +0000 2022,-99.6809025,41.500729500000006,"At 3:35 PM CDT, 6 NW Orleans [Harlan Co, NE] MESONET reports NON-TSTM WND GST of M51 MPH https://t.co/DJxH8EML0T"
1517607209529659392,Zach76196632,Fri Apr 22 20:52:09 +0000 2022,-82.75401099999999,42.815124499999996,⚾️End of 1st inning:@newberry_calli @G_StuckOnSports https://t.co/xrOCZwLNJ5
1517607209378717704,CityofBGKY,Fri Apr 22 20:52:09 +0000 2022,-86.440281,36.997727,We’re celebrating “The Neighbors: Bowling Green’s Mightiest Heroes” at our Community Block Party! Until 7 pm here a… https://t.co/ZxC6p8lx5A
1517607211400318979,where_is_jeff,Fri Apr 22 20:52:09 +0000 2022,-83.02875638,40.20250069,"I'm at @DairyQueen in Lewis Center, OH https://t.co/keYMWKEnoR"
1517607212767760384,HerniquaWare26,Fri Apr 22 20:52:09 +0000 2022,-95.44648649999999,29.838495,Their about 3 months older then them people
1517607213182992390,BJValentin,Fri Apr 22 20:52:10 +0000 2022,-86.24472850000001,32.364145,"No, I don’t condone being rude to people even if they are rude. But come on, guys…"
1517607214378233856,hhawk,Fri Apr 22 20:52:10 +0000 2022,-119.636189,36.830799,"Yes, most companies have the ability to move.A company is correctly look at their operations based from time to t… https://t.co/joZHr4nZ9i"
1517607215108169730,Pragano,Fri Apr 22 20:52:10 +0000 2022,-72.757385,41.500753,@PhotogJoseGomez Congrats GOAT !
1517607214990565376,litlove71,Fri Apr 22 20:52:10 +0000 2022,-118.9457615,34.821702,@Stephenhasideas @TonyTsgro75 @michelle_byoung @danielmaycock @HLK851 @brat2381 @M86780803 @TheRickWilson Fetterman… https://t.co/5s7DKxRWaS
1517607215867248641,CDMatthewMurphy,Fri Apr 22 20:52:10 +0000 2022,-71.0887125,42.3136695,"@momshieb @outsidechild13 FYI, Suzzy Roche and Lucy Wainwright Roche are doing a mother/daughter show at… https://t.co/aQm2ngDONu"
1517607216290877441,aa86,Fri Apr 22 20:52:10 +0000 2022,-93.27781362,44.98205463,"Looks like I’m working here today (@ Target Field 3rd Base Lounge in Minneapolis, MN) https://t.co/LArzbrabok"
1517607216974635014,rrodriguesspp,Fri Apr 22 20:52:10 +0000 2022,-74.030317,40.76662,A couple of miscues by the Marauders early has given Union City a 5-1 lead in set #2. #SPPvsUC
1517607217578577920,bstovalljr,Fri Apr 22 20:52:11 +0000 2022,-78.657837,35.8439815,@LimoTelstar And oil!
1517607217742102528,Tmoney2220,Fri Apr 22 20:52:11 +0000 2022,-74.46648300000001,40.551769500000006,This woman drive me crazy but i love her fr my heart 💕 ♥ ❤ https://t.co/4EISCiKkPM
1517607218023047170,zzhawkey11,Fri Apr 22 20:52:11 +0000 2022,-118.4119065,34.0207895,😭😭😭 I caaaaaant!! My heart!!
1517607218463526920,iwaspoisoned_,Fri Apr 22 20:52:11 +0000 2022,-84.1480407,35.9034962,"Olive Garden - Knoxville, Tennessee - happened 4/17/2022. Ordered soup and salad. it came with ranch dressing and w… https://t.co/z681W3IJ2P"
1517607219763818501,imbabytate,Fri Apr 22 20:52:11 +0000 2022,-73.9487755,40.655138,Ppl really don’t be having minds of their own
1517607220053045248,VirgoJ24,Fri Apr 22 20:52:11 +0000 2022,-122.4359785,37.7706565,"I didn’t ever think about the idea that if you produce ur own records, u can’t be considered in producer of the year"
1517607220048842752,maaronweber,Fri Apr 22 20:52:11 +0000 2022,-121.38007350000001,38.671418,@BLucareli See ya soon!
1517607220967530496,Sir_Lexy99,Fri Apr 22 20:52:11 +0000 2022,-76.62048200000001,39.284712999999996,Nigga chill don’t finish em bars.😂😂😂
1517607221030383616,fredorashadd,Fri Apr 22 20:52:11 +0000 2022,-122.3306025,47.614817,This man is lying
1517607221596672001,genericjose,Fri Apr 22 20:52:12 +0000 2022,-86.1429225,39.7795625,@drktbl I fully agree. What the industry needs now is confidence in the technology and that can only be enabled by… https://t.co/nhDfQwFfbu
1517607221726699526,BillGerlt,Fri Apr 22 20:52:12 +0000 2022,-98.5406515,29.417501,@madfriars @BenDaveySD Move him up!
1517607221798051846,adoptatribble,Fri Apr 22 20:52:12 +0000 2022,-75.117998,40.0048655,"@NO_belium @cconrymurray @NeuroPoetica Ah, yes, because all the positive reinforcement we’ve tried over the last 2+… https://t.co/sx1FSty9G5"
1517607222754172932,CrazyTrainLady3,Fri Apr 22 20:52:12 +0000 2022,-104.92209349999999,39.713563,Remember this in November… #votehimout
1517607223329005574,RyanCaryWear,Fri Apr 22 20:52:12 +0000 2022,-81.447387,28.399888,@TomSchnauz The Testicles of the Hunter
1517607222007709698,gretacrossphoto,Fri Apr 22 20:52:12 +0000 2022,-92.4367735,38.3045585,A few weeks ago I wrote about a collaboration between @pineapplewhip and @TheSGFCO: the Pineapple Whip Candle. Obvi… https://t.co/kAz6uvFNLw
1517607223635197955,armandocuesta1,Fri Apr 22 20:52:12 +0000 2022,-87.732013,41.8335845,@TBTimes_Sports Incoming ... https://t.co/Zo11ZpIrBt
1517607226235572225,dey5401,Fri Apr 22 20:52:13 +0000 2022,-86.5851,36.307425,@EmilyHGriffith1 congratulations to your daughter I hope she finds the classes interesting and enjoyable
